customer_age,vendor_count,product_count,total_spend,total_orders,average_order_revenue,first_order_rearranged,last_order_rearranged,is_chain_percentage,cluster_dendogram,cluster_kmeans,cluster_birch,cluster_som,cluster_dbscan,cluster_meanshift,customer_region,last_promo,payment_method,hour,day,CUI_American_Percentage,CUI_Asian_Percentage,CUI_Beverages_Percentage,CUI_Cafe_Percentage,CUI_Chicken Dishes_Percentage,CUI_Chinese_Percentage,CUI_Desserts_Percentage,CUI_Healthy_Percentage,CUI_Indian_Percentage,CUI_Italian_Percentage,CUI_Japanese_Percentage,CUI_Noodle Dishes_Percentage,CUI_OTHER_Percentage,CUI_Street Food / Snacks_Percentage,CUI_Thai_Percentage
20,4,6,40.07,6,6.678333333,85,14,0.833333333,3,2,0,3,1,0,4660,-,DIGI,Dinner,weekend,0.299475917,0.17045171,0,0,0.243074619,0,0,0,0,0,0,0,0,0,0.286997754
34,6,9,33.18,7,4.74,85,14,1,1,2,0,3,1,0,2360,-,CASH,Late Night,weekday,0.397227245,0,0.056359253,0,0,0,0,0,0.489451477,0.056962025,0,0,0,0,0
20,2,5,17.61,5,3.522,85,14,1,1,2,0,0,1,0,2360,DELIVERY,CARD,Breakfast,weekday,0,0,0,0.851788756,0,0.148211244,0,0,0,0,0,0,0,0,0
33,3,3,22.51,3,7.503333333,85,14,0.666666667,3,2,0,3,1,0,4660,DELIVERY,DIGI,Breakfast,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,15,68.93,11,6.266363636,85,14,0.363636364,1,2,0,0,1,0,4660,-,CARD,Lunch,weekday,0.25083418,0,0,0,0,0,0,0,0,0.039460322,0.176120702,0,0.109386334,0.424198462,0
20,2,8,86.99,6,14.49833333,85,14,1,2,2,0,3,1,0,8670,FREEBIE,CASH,Late Night,weekend,0.069088401,0.930911599,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3,6,62.62,5,12.524,85,14,0.8,1,2,0,3,1,0,8670,-,CARD,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,5,41.52,5,8.304,85,14,0.6,1,2,0,3,1,0,8670,DELIVERY,CARD,Breakfast,weekend,0.136560694,0.151252408,0.280587669,0,0,0,0.431599229,0,0,0,0,0,0,0,0
45,11,19,194.71,13,14.97769231,85,14,0.461538462,1,2,0,0,1,0,8670,-,DIGI,Breakfast,weekday,0.093369627,0.652919727,0.06281136,0,0,0,0,0,0,0,0.123414308,0,0,0.067484978,0
21,6,13,77.12,12,6.426666667,85,14,0.833333333,1,2,0,2,1,0,4660,-,CARD,Lunch,weekday,0.165197095,0.135373444,0,0.302904564,0,0,0,0,0,0.065612033,0.330912863,0,0,0,0
22,9,12,35.29,11,3.208181818,85,14,0.727272727,1,2,0,2,1,0,2360,-,CARD,Breakfast,weekday,0.225843015,0.152734486,0.11079626,0,0.071691697,0,0,0,0,0,0,0,0.438934542,0,0
27,5,12,76.05,10,7.605,85,14,0.8,1,2,0,3,1,0,4660,DELIVERY,CARD,Dinner,weekday,0.462853386,0.445233399,0,0,0,0,0,0,0,0,0.091913215,0,0,0,0
25,1,6,47.09,5,9.418,85,14,1,2,2,0,3,1,0,4660,-,CARD,Afternoon,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,6,40.59,5,8.118,85,14,0.6,1,2,0,3,1,0,4660,DISCOUNT,CARD,Afternoon,weekend,0.130327667,0,0,0,0,0,0,0,0.773096822,0.096575511,0,0,0,0,0
45,4,5,49.74,4,12.435,85,14,0.75,1,2,0,3,1,0,8670,-,CARD,Afternoon,weekend,0.250301568,0.254724568,0,0,0,0,0,0,0,0,0.494973864,0,0,0,0
27,5,7,15.87,7,2.267142857,85,14,1,1,2,0,0,1,0,2360,DELIVERY,CARD,Lunch,weekday,0,0,0.046628859,0,0.168872086,0,0,0,0,0,0,0.540012602,0.244486452,0,0
39,7,13,167.36,7,23.90857143,85,14,0.285714286,1,2,0,3,1,0,8670,-,CARD,Late Night,weekend,0.111794933,0.598470363,0,0,0,0,0,0,0,0,0.289734704,0,0,0,0
23,3,13,106.64,10,10.664,85,13,1,1,2,0,3,1,0,4660,-,CARD,Afternoon,weekend,0,0.135033758,0,0,0,0,0,0,0,0,0.864966242,0,0,0,0
30,1,11,56.41,8,7.05125,85,13,0,3,2,0,3,1,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,7,11,128.64,7,18.37714286,85,13,0.857142857,1,2,0,3,1,0,8670,FREEBIE,CARD,Breakfast,weekday,0.237484453,0.576337065,0,0,0,0,0,0,0,0,0,0,0,0.186178483,0
24,3,3,30.19,3,10.06333333,85,13,0.666666667,3,2,0,3,1,0,8670,DISCOUNT,CASH,Late Night,weekday,0,0.789334217,0,0,0,0,0.210665783,0,0,0,0,0,0,0,0
41,6,11,123.48,7,17.64,85,13,0.428571429,1,2,0,3,1,0,8670,-,CARD,Late Night,weekday,0.195011338,0.353417557,0,0,0,0,0.198736638,0,0,0,0.205782313,0,0,0.047052154,0
23,6,10,108.48,7,15.49714286,85,13,0.142857143,1,2,0,3,1,0,8670,-,CARD,Late Night,weekday,0,0.548027286,0.451972714,0,0,0,0,0,0,0,0,0,0,0,0
18,3,4,30.41,3,10.13666667,85,13,0.333333333,3,2,0,3,1,0,4660,DELIVERY,CARD,Lunch,weekend,0.207497534,0,0,0,0,0,0,0,0,0.633673134,0,0,0.158829332,0,0
24,1,4,32.14,3,10.71333333,85,13,0,3,2,0,2,1,0,4660,-,CARD,Breakfast,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,4,16,208.57,5,41.714,85,13,0.4,1,2,0,3,-1,0,4660,-,CARD,Dinner,weekday,0,0.110322673,0,0,0,0,0,0,0,0.106247303,0,0,0.624298797,0,0.159131227
33,5,14,98.89,10,9.889,85,13,0.9,1,2,0,3,1,0,4660,-,CARD,Afternoon,weekend,0,0,0,0.151885934,0,0,0,0,0.476489028,0.13691981,0,0,0.234705228,0,0
27,3,3,3.53,3,1.176666667,85,13,0.666666667,3,2,0,0,1,0,2440,DELIVERY,CARD,Dinner,weekday,0,0,0,0,0.212464589,0,0,0,0,0,0,0,0.787535411,0,0
24,3,12,116.95,7,16.70714286,85,13,0.142857143,1,2,0,3,1,0,4660,-,CARD,Dinner,weekday,0.137580162,0,0,0,0,0,0,0,0.377255237,0.4851646,0,0,0,0,0
40,6,7,18.87,6,3.145,85,13,0.833333333,1,2,0,0,1,0,2440,-,CARD,Dinner,weekend,0.108108108,0,0.46899841,0,0.278749338,0,0,0.144144144,0,0,0,0,0,0,0
27,1,4,41.03,3,13.67666667,85,13,1,2,2,0,0,1,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,5,14,158.07,9,17.56333333,85,13,0.555555556,1,2,0,0,1,0,8670,-,CARD,Breakfast,weekend,0,0,0.076927943,0,0,0,0.135572847,0,0,0,0.081988992,0,0.705510217,0,0
26,2,4,34.49,3,11.49666667,85,13,1,2,2,0,3,1,0,4660,-,DIGI,Breakfast,weekday,0,0,0,0.645694404,0,0,0,0,0,0,0,0,0.354305596,0,0
23,4,6,42.24,5,8.448,85,13,0,1,2,0,1,1,0,4660,-,CARD,Afternoon,weekday,0.508996212,0,0,0,0,0,0,0,0,0.359138258,0,0,0,0,0.13186553
20,6,8,30.89,6,5.148333333,85,13,0.833333333,1,2,0,3,1,0,2360,DELIVERY,CASH,Breakfast,weekend,0,0.173518938,0,0,0.048883134,0.407898996,0,0,0,0,0,0.305276789,0.064422143,0,0
50,4,11,59.6,10,5.96,85,13,0.8,1,2,0,3,-1,0,4660,-,DIGI,Afternoon,weekday,0.480536913,0.440604027,0,0,0,0,0,0,0,0,0,0,0,0.07885906,0
49,4,6,73.68,4,18.42,85,13,1,1,2,0,3,-1,0,8370,DISCOUNT,CARD,Breakfast,weekday,0.41422367,0,0.247557003,0,0,0,0.338219327,0,0,0,0,0,0,0,0
27,6,13,117.52,9,13.05777778,85,12,0.333333333,1,2,0,0,1,0,4660,DELIVERY,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0.103131382,0.254424779,0,0.642443839,0,0
28,3,11,93.29,9,10.36555556,85,12,1,1,2,0,3,1,0,8670,FREEBIE,CARD,Late Night,weekend,0,0,0.670168292,0,0,0,0,0,0,0,0,0,0,0.329831708,0
21,3,3,22.69,3,7.563333333,85,12,0.333333333,3,2,0,3,1,0,4660,-,CARD,Breakfast,weekend,0.204936095,0,0,0,0,0,0,0,0,0.239312472,0.555751432,0,0,0,0
21,7,12,73.98,8,9.2475,85,12,0.25,1,2,0,0,1,0,4660,-,CARD,Afternoon,weekend,0.056636929,0,0,0,0,0,0,0,0,0.447418221,0,0,0.49594485,0,0
32,10,21,79.95,14,5.710714286,85,12,0.857142857,1,2,0,2,1,0,2360,-,DIGI,Lunch,weekend,0.067667292,0,0.074796748,0,0,0,0,0,0.034646654,0,0,0.285178236,0.537711069,0,0
30,3,3,21.58,3,7.193333333,85,12,0.666666667,3,2,0,3,1,0,4660,FREEBIE,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0.512511585,0.451807229,0,0,0,0,0.035681186
27,5,6,38.35,6,6.391666667,85,12,0.666666667,1,2,0,3,1,0,4660,FREEBIE,CARD,Afternoon,weekday,0.505606258,0,0,0,0,0,0,0,0,0.200260756,0.158279009,0,0.135853977,0,0
36,10,17,165.72,13,12.74769231,85,12,0.307692308,1,2,0,0,1,0,8670,-,CARD,Breakfast,weekday,0,0.641986483,0.215483949,0,0,0.070782042,0,0.071747526,0,0,0,0,0,0,0
22,6,14,48.36,9,5.373333333,85,12,0.888888889,1,2,0,2,1,0,2360,-,CARD,Dinner,weekend,0.450992556,0.016542597,0,0,0,0.168734491,0,0,0,0,0,0,0,0,0.363730356
23,6,12,48.35,7,6.907142857,85,12,1,1,2,0,3,1,0,2360,-,CARD,Afternoon,weekend,0.192140641,0,0,0,0,0,0,0,0,0,0.298448811,0,0.509410548,0,0
21,3,6,45.75,4,11.4375,85,12,0.75,3,2,0,3,1,0,4660,DELIVERY,CARD,Afternoon,weekend,0.164371585,0,0,0,0,0,0,0,0,0,0.320874317,0,0.514754098,0,0
24,3,8,105.59,4,26.3975,85,12,0.5,1,2,0,3,1,0,8670,DISCOUNT,CARD,Lunch,weekend,0.413770243,0,0.2296619,0,0,0,0.356567857,0,0,0,0,0,0,0,0
23,4,4,8.83,4,2.2075,85,12,0.75,3,2,0,0,1,0,2360,-,CARD,Breakfast,weekend,0,0,0.289920725,0,0,0.071347678,0,0,0.272933182,0,0,0,0.365798414,0,0
28,5,6,49.73,5,9.946,85,12,0.6,1,2,0,3,1,0,8670,DELIVERY,CARD,Late Night,weekday,0,0.355921979,0.122863463,0,0,0,0,0,0,0,0.258596421,0,0,0.262618138,0
27,3,3,17.67,3,5.89,85,12,1,2,2,0,0,1,0,8670,DISCOUNT,CARD,Late Night,weekend,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,7,13,35.27,11,3.206363636,85,12,0.727272727,1,2,0,2,1,0,2360,-,CARD,Breakfast,weekday,0,0.067479444,0.285511766,0,0.037709101,0,0,0,0.537567338,0.026084491,0,0,0.045647859,0,0
35,1,5,32.2,5,6.44,85,12,1,2,2,0,3,1,0,4660,DISCOUNT,CASH,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,9,66.27,9,7.363333333,85,12,0.777777778,1,2,0,3,1,0,4660,-,CASH,Lunch,weekday,0.122679946,0,0,0,0,0,0,0,0.091745888,0.785574166,0,0,0,0,0
47,8,11,110.04,8,13.755,85,12,0.375,1,2,0,3,1,0,8670,-,DIGI,Lunch,weekday,0.112686296,0.61259542,0,0,0,0,0.107778989,0,0,0,0,0,0,0.166939295,0
22,6,12,158.47,6,26.41166667,85,12,0.5,1,2,0,0,1,0,8370,DELIVERY,DIGI,Late Night,weekend,0,0.075471698,0.075219284,0,0,0,0.267747839,0,0,0,0,0,0,0.581561179,0
24,4,7,45.96,6,7.66,85,11,0.666666667,1,2,0,3,1,0,4660,-,CARD,Breakfast,weekday,0.233681462,0,0,0,0,0,0,0.178198433,0,0.588120104,0,0,0,0,0
22,6,9,94.96,7,13.56571429,85,11,0.857142857,1,2,0,3,1,0,8670,-,CARD,Late Night,weekday,0,0.550442291,0.188184499,0,0,0,0,0.26137321,0,0,0,0,0,0,0
26,2,2,12.62,2,6.31,85,11,0.5,3,2,0,0,0,0,8670,-,CARD,Breakfast,weekday,0,0.496038035,0,0,0,0,0,0,0,0,0,0,0,0.503961965,0
36,2,5,35.92,5,7.184,85,11,1,1,2,0,3,1,0,4660,DISCOUNT,CARD,Breakfast,weekday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,4,6,20.92,6,3.486666667,85,11,0.833333333,3,2,0,3,1,0,2360,-,CARD,Dinner,weekday,0.14292543,0,0,0,0.284416826,0,0,0.299713193,0.272944551,0,0,0,0,0,0
26,11,18,158.84,14,11.34571429,85,11,0.428571429,1,2,0,0,1,0,8670,-,CARD,Lunch,weekend,0,0.461092924,0,0,0,0,0.26252833,0,0,0,0.038151599,0,0,0.238227147,0
26,3,4,36.43,3,12.14333333,85,11,0,3,2,0,1,1,0,8670,DELIVERY,DIGI,Lunch,weekday,0.163875926,0.161954433,0,0,0,0,0,0,0,0,0,0,0,0.67416964,0
46,6,12,76.21,12,6.350833333,85,11,0.416666667,1,2,0,0,1,0,4660,DELIVERY,DIGI,Breakfast,weekday,0.320692822,0.301272799,0,0,0,0,0,0,0,0,0,0,0.378034379,0,0
22,3,5,40.89,4,10.2225,85,11,0.25,3,2,0,3,1,0,4660,-,CARD,Late Night,weekday,0,0,0,0,0,0,0,0.143555882,0,0.641721692,0.214722426,0,0,0,0
31,5,13,58.33,7,8.332857143,85,11,0.285714286,1,2,0,3,1,0,2360,-,DIGI,Dinner,weekend,0,0,0,0,0,0.742499571,0,0,0.108863364,0,0,0.148637065,0,0,0
29,2,16,63.55,10,6.355,85,11,1,1,2,0,3,1,0,2360,-,CARD,Breakfast,weekday,0,0,0.780802518,0,0,0.219197482,0,0,0,0,0,0,0,0,0
32,5,6,17.26,6,2.876666667,85,11,0.833333333,2,2,0,0,1,0,2360,-,CARD,Late Night,weekday,0,0,0.298377752,0,0,0,0,0,0.396871379,0.121089224,0,0,0.183661645,0,0
30,4,6,16.45,5,3.29,85,11,0.8,2,2,0,0,1,0,2360,DISCOUNT,CARD,Afternoon,weekday,0,0,0,0,0,0.432826748,0,0,0,0,0,0.319148936,0.248024316,0,0
27,3,4,47.71,3,15.90333333,85,11,0.666666667,3,2,0,3,1,0,8670,-,CARD,Late Night,weekday,0,0,0.34353385,0,0,0,0,0,0,0,0,0,0,0.65646615,0
24,10,22,85.18,14,6.084285714,85,11,0.714285714,1,2,0,0,1,0,2360,-,CARD,Dinner,weekday,0,0.103545433,0.096384128,0,0.064569148,0,0,0,0.390819441,0,0,0,0.116928857,0.227752994,0
40,3,5,54.75,3,18.25,85,11,0.666666667,3,2,0,3,1,0,8670,-,CARD,Lunch,weekday,0.221917808,0.107214612,0,0,0,0,0,0,0,0,0,0,0,0.67086758,0
33,7,21,69.21,13,5.323846154,85,11,1,1,2,0,2,1,0,2360,-,CARD,Lunch,weekend,0.085536772,0,0,0,0.109955209,0.708423638,0,0,0,0.024129461,0,0,0.07195492,0,0
32,6,8,24.8,8,3.1,85,10,1,1,2,0,2,1,0,2440,DELIVERY,CARD,Lunch,weekday,0,0,0.062903226,0,0,0,0,0,0.141129032,0,0,0.741935484,0.054032258,0,0
19,8,18,187.88,12,15.65666667,85,10,0.75,1,2,0,0,1,0,8670,-,CARD,Breakfast,weekday,0,0.067064083,0,0,0,0,0,0.699489036,0,0,0.233446881,0,0,0,0
44,8,10,22.79,10,2.279,85,10,0.8,1,2,0,2,1,0,2360,DELIVERY,CARD,Lunch,weekday,0,0,0.137779728,0,0.222027205,0,0.414655551,0,0.054409829,0,0,0,0.171127688,0,0
30,10,14,44.85,11,4.077272727,85,10,0.909090909,1,2,0,2,1,0,2440,DELIVERY,CASH,Afternoon,weekday,0.099888517,0,0.179710145,0,0.333333333,0,0,0,0,0,0,0.053065775,0.176811594,0,0.157190635
18,6,13,84.41,10,8.441,85,10,0.8,1,2,0,0,1,0,4660,-,CASH,Breakfast,weekday,0.082810094,0,0,0,0,0,0,0.431110058,0.07771591,0.197133041,0.211230897,0,0,0,0
34,5,12,67.18,12,5.598333333,85,10,0.333333333,1,2,0,0,1,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0.188746651,0,0,0.275230723,0.045846978,0.490175648,0,0,0,0
46,6,12,82.6,10,8.26,85,10,1,1,2,0,2,1,0,4660,-,CARD,Afternoon,weekday,0.647215496,0.147699758,0,0.082082324,0,0,0,0,0,0,0,0,0,0,0.123002421
24,9,18,53.06,15,3.537333333,85,10,0.933333333,1,2,0,2,1,0,2490,DISCOUNT,CARD,Dinner,weekday,0.248774972,0,0.201470034,0,0,0.043347154,0,0,0,0,0.098756125,0.15077271,0.10403317,0,0.152845835
37,4,6,17.96,4,4.49,85,10,0.75,3,2,0,3,1,0,2360,-,CARD,Lunch,weekday,0,0.129175947,0,0,0.322939866,0,0,0,0,0,0,0.180957684,0.366926503,0,0
41,8,11,104.1,8,13.0125,85,10,0.25,1,2,0,3,1,0,8670,-,CASH,Late Night,weekday,0.249279539,0.521998079,0.228722382,0,0,0,0,0,0,0,0,0,0,0,0
25,11,17,40.33,14,2.880714286,85,10,0.928571429,1,2,0,2,1,0,2360,-,CARD,Lunch,weekday,0.200843045,0.215224399,0.040168609,0,0,0,0,0,0,0.204810315,0.149516489,0.042152244,0,0,0.1472849
31,5,17,45.96,14,3.282857143,85,10,0.857142857,1,2,0,2,1,0,2360,DISCOUNT,CASH,Dinner,weekday,0.194952132,0,0,0,0,0,0,0,0,0.062445605,0,0,0.652523934,0,0.090078329
21,9,12,117.76,9,13.08444444,85,10,0.666666667,1,2,0,0,1,0,-,DISCOUNT,DIGI,Breakfast,weekday,0.269616168,0.311650815,0,0,0,0,0,0,0,0,0.160750679,0,0,0.257982337,0
24,4,19,105.33,12,8.7775,85,10,0.166666667,1,2,0,0,1,0,4660,-,CARD,Dinner,weekday,0,0.623279218,0,0,0,0,0,0,0,0.014620716,0,0,0.17867654,0,0.183423526
29,5,9,77.54,8,9.6925,85,9,0.375,1,2,0,3,1,0,8670,FREEBIE,DIGI,Late Night,weekday,0.078540108,0.921459892,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,10,26.75,10,2.675,85,9,1,1,2,0,3,1,0,2360,DELIVERY,CARD,Late Night,weekday,0.329719626,0,0,0,0,0,0,0,0,0,0.670280374,0,0,0,0
28,5,7,48.44,5,9.688,85,9,0.4,1,2,0,3,1,0,4660,-,CARD,Breakfast,weekday,0.446325351,0.103014038,0,0,0,0,0,0,0,0.295829893,0,0,0.154830718,0,0
27,9,11,86.95,10,8.695,85,9,0.8,1,2,0,0,1,0,8670,DELIVERY,CARD,Breakfast,weekday,0.067395055,0.205175388,0.587234043,0,0,0,0.074640598,0,0,0,0.065554917,0,0,0,0
26,2,3,22.05,3,7.35,85,9,0.666666667,3,2,0,3,1,0,4660,FREEBIE,CARD,Breakfast,weekday,0,0.809977324,0,0,0,0,0,0,0,0,0,0,0,0,0.190022676
21,4,6,61.1,4,15.275,85,9,0.25,3,2,0,3,1,0,8670,-,DIGI,Lunch,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,8,16,50.13,14,3.580714286,85,9,0.785714286,1,2,0,2,1,0,2360,DISCOUNT,CARD,Lunch,weekday,0,0.108517854,0,0,0.033313385,0,0.027528426,0,0,0,0,0,0.304408538,0,0.526231797
20,7,11,76.48,9,8.497777778,85,9,0.111111111,1,2,0,0,1,0,4660,DELIVERY,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0.063415272,0,0,0.163964435,0,0.772620293,0,0
28,6,23,74.68,20,3.734,85,9,0.15,1,2,0,0,-1,0,2360,-,CASH,Dinner,weekend,0,0.500669523,0,0,0.060792716,0.034145688,0,0,0,0,0.07271023,0.217461168,0.114220675,0,0
34,5,9,67.78,7,9.682857143,85,9,0.857142857,1,2,0,3,1,0,4660,FREEBIE,DIGI,Breakfast,weekday,0.246237828,0,0,0,0.387872529,0,0,0,0,0.129979345,0,0,0.235910298,0,0
16,3,7,55.58,6,9.263333333,85,9,0.5,1,2,0,3,1,0,8370,DELIVERY,CARD,Late Night,weekday,0.102734797,0.897265203,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8,14,57.49,8,7.18625,85,9,0.875,1,2,0,2,1,0,2360,FREEBIE,DIGI,Lunch,weekday,0.083840668,0,0,0,0,0.490172204,0,0,0,0.091842059,0,0.26822056,0.065924509,0,0
31,1,7,60.26,5,12.052,85,9,1,1,2,0,3,1,0,4660,-,CARD,Breakfast,weekday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,3,3,27.54,3,9.18,85,9,0.333333333,3,2,0,3,1,0,4660,-,CARD,Afternoon,weekday,0.137254902,0,0,0,0,0,0,0,0.389978214,0,0.472766885,0,0,0,0
21,3,3,20.46,3,6.82,85,9,1,2,2,0,3,1,0,4660,-,CARD,Afternoon,weekend,0.513196481,0.278103617,0,0,0,0,0,0,0,0.208699902,0,0,0,0,0
30,8,9,25.87,8,3.23375,85,8,0.75,1,2,0,2,1,0,2440,DELIVERY,CARD,Dinner,weekday,0.158098183,0,0,0,0.038654813,0,0,0,0.312330885,0,0,0,0.309625048,0,0.181291071
36,3,11,139.76,5,27.952,85,8,0.8,1,2,0,3,1,0,8670,-,CASH,Breakfast,weekday,0.22560103,0,0.77439897,0,0,0,0,0,0,0,0,0,0,0,0
26,4,6,45.56,6,7.593333333,85,8,0.833333333,1,2,0,3,1,0,4660,-,CARD,Afternoon,weekday,0,0.744951712,0,0,0,0,0,0,0.255048288,0,0,0,0,0,0
44,1,8,65.3,7,9.328571429,85,8,0,3,2,0,2,-1,0,8670,-,CARD,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,10,35.07,7,5.01,85,8,1,1,2,0,3,1,0,2360,-,CARD,Dinner,weekday,0,0,0,0,0.084687767,0,0,0,0,0,0.099800399,0,0.084687767,0,0.730824066
20,6,23,205.63,15,13.70866667,85,8,0.2,1,2,0,3,1,0,4660,-,CARD,Afternoon,weekday,0.483052084,0,0,0.124155036,0,0,0,0,0.346544765,0.046248116,0,0,0,0,0
31,5,12,88.04,8,11.005,85,8,0.5,1,2,0,3,1,0,4660,FREEBIE,CARD,Afternoon,weekday,0.106656065,0,0,0,0.190368015,0.485347569,0,0,0,0,0,0,0.190595184,0.027033167,0
27,1,3,25.39,2,12.695,85,8,0,3,2,0,2,1,0,4140,-,CARD,Afternoon,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,9,29.43,8,3.67875,85,8,0.5,3,2,0,3,1,0,2360,-,DIGI,Lunch,weekday,0.038056405,0,0.077132178,0,0.11688753,0.115528372,0,0,0,0,0,0,0.440027183,0,0.212368332
30,3,4,31.34,4,7.835,85,8,0.5,3,2,0,3,1,0,8670,-,CARD,Late Night,weekend,0,0.605615826,0.203254627,0,0,0,0,0,0,0,0.191129547,0,0,0,0
27,3,6,33.53,5,6.706,85,8,1,1,2,0,3,1,0,4660,-,CARD,Lunch,weekday,0.835073069,0,0,0,0,0,0,0,0,0,0,0,0,0.164926931,0
30,7,20,133.99,19,7.052105263,85,8,0.578947368,1,2,0,0,1,0,4660,-,CASH,Dinner,weekday,0,0,0,0.100305993,0,0,0,0.355847451,0.0830659,0.092917382,0.367863273,0,0,0,0
25,4,5,47.68,4,11.92,85,8,0,1,2,0,1,1,0,8670,DELIVERY,CARD,Late Night,weekday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,5,6,37.99,5,7.598,85,8,0.8,1,2,0,3,1,0,4660,-,CARD,Afternoon,weekday,0.352461174,0,0,0,0,0,0,0,0,0,0,0,0.356936036,0,0.29060279
47,7,12,123,8,15.375,85,8,0.625,1,2,0,0,1,0,8670,-,CARD,Lunch,weekday,0.20504065,0.351300813,0,0,0,0,0.099268293,0,0,0,0.099186992,0,0,0.245203252,0
21,5,7,18.65,6,3.108333333,85,8,0.833333333,1,2,0,3,1,0,2360,-,CARD,Late Night,weekday,0.406434316,0,0,0,0,0,0,0,0.319571046,0.273994638,0,0,0,0,0
26,4,4,21.3,4,5.325,85,8,0.25,3,2,0,3,1,0,4660,DISCOUNT,DIGI,Afternoon,weekday,0.3342723,0,0,0,0,0,0,0,0,0.433802817,0.231924883,0,0,0,0
34,9,15,50.87,11,4.624545455,85,8,1,1,2,0,2,1,0,2360,-,CARD,Lunch,weekday,0.046982504,0,0.55297818,0,0,0,0,0,0,0.186160802,0.213878514,0,0,0,0
25,4,10,24.5,9,2.722222222,85,8,1,1,2,0,2,1,0,2360,FREEBIE,CARD,Lunch,weekday,0,0,0,0,0,0,0,0,0,0,0,0.495918367,0.504081633,0,0
21,6,15,118.46,10,11.846,85,8,0.6,1,2,0,0,1,0,4660,DISCOUNT,CARD,Afternoon,weekday,0,0.491895999,0,0,0,0,0,0,0,0.145872024,0.362231977,0,0,0,0
33,5,12,52.73,8,6.59125,85,8,0.375,1,2,0,3,1,0,2360,-,DIGI,Afternoon,weekday,0,0.713066566,0,0,0,0,0,0,0,0,0,0,0.286933434,0,0
31,3,3,23.01,3,7.67,85,8,0,3,2,0,3,1,0,4660,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0.477183833,0.522816167,0,0,0,0,0
26,6,9,32.16,7,4.594285714,85,8,1,1,2,0,3,1,0,2360,-,CARD,Breakfast,weekday,0.09079602,0,0,0.202114428,0.429726368,0,0,0,0,0,0,0,0.277363184,0,0
38,3,4,22.61,3,7.536666667,85,8,1,2,2,0,3,1,0,2360,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,0.302521008,0,0,0.697478992,0,0
26,7,21,71.6,16,4.475,85,8,1,1,2,0,2,1,0,2360,-,CARD,Lunch,weekend,0.378910615,0,0,0,0.064385475,0,0,0,0,0,0,0.218575419,0.338128492,0,0
29,10,16,44.15,14,3.153571429,85,8,0.785714286,1,2,0,2,1,0,2360,-,CARD,Dinner,weekday,0.069082673,0.120724802,0.096715742,0,0.211778029,0,0,0.282899207,0.077463194,0,0.141336353,0,0,0,0
41,3,4,22.1,4,5.525,85,8,0.25,1,2,0,3,1,0,4660,FREEBIE,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,7,18,147.26,11,13.38727273,85,8,0.272727273,1,2,0,0,1,0,4660,-,CASH,Afternoon,weekday,0.125696048,0.457490153,0,0,0,0,0,0,0.181379872,0.191905473,0,0,0.043528453,0,0
21,3,3,15.05,3,5.016666667,85,8,0.666666667,3,2,0,3,1,0,4660,DISCOUNT,CARD,Lunch,weekday,0,0.356810631,0,0,0,0,0,0,0,0,0.643189369,0,0,0,0
26,4,6,42.16,5,8.432,85,8,0.4,1,2,0,3,1,0,4660,FREEBIE,DIGI,Dinner,weekday,0.45683112,0,0,0,0,0,0,0,0,0.268026565,0,0,0.275142315,0,0
25,7,18,62.49,16,3.905625,85,8,0.875,1,2,0,2,1,0,2360,-,CARD,Afternoon,weekend,0.089294287,0,0.128340534,0,0,0,0.036645863,0.635621699,0,0.110097616,0,0,0,0,0
26,3,9,66.41,7,9.487142857,85,8,0.857142857,1,2,0,3,1,0,4660,-,CASH,Afternoon,weekday,0.638458064,0.163981328,0,0,0,0,0,0,0.197560608,0,0,0,0,0,0
